Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-03 09:15:00+05:30,2507.050048828125,2527.449951171875,2499.5,2510.5,2510.5,0
2022-01-03 10:15:00+05:30,2511.0,2523.949951171875,2510.0,2521.0,2521.0,84436
2022-01-03 11:15:00+05:30,2521.5,2556.85009765625,2520.5,2541.199951171875,2541.199951171875,294896
2022-01-03 12:15:00+05:30,2542.050048828125,2553.449951171875,2540.300048828125,2542.35009765625,2542.35009765625,78220
2022-01-03 13:15:00+05:30,2542.0,2546.0,2535.0,2540.5,2540.5,62136
2022-01-03 14:15:00+05:30,2540.050048828125,2541.0,2525.10009765625,2528.199951171875,2528.199951171875,86030
2022-01-03 15:15:00+05:30,2528.050048828125,2533.89990234375,2525.699951171875,2530.14990234375,2530.14990234375,64436
2022-01-04 09:15:00+05:30,2539.050048828125,2557.550048828125,2510.39990234375,2544.0,2544.0,0
2022-01-04 10:15:00+05:30,2544.0,2550.0,2530.39990234375,2536.0,2536.0,64519
2022-01-04 11:15:00+05:30,2535.5,2537.85009765625,2525.050048828125,2533.10009765625,2533.10009765625,38149
2022-01-04 12:15:00+05:30,2534.39990234375,2537.0,2525.0,2525.550048828125,2525.550048828125,29278
2022-01-04 13:15:00+05:30,2525.5,2526.0,2502.10009765625,2513.050048828125,2513.050048828125,71888
2022-01-04 14:15:00+05:30,2513.0,2519.800048828125,2508.0,2515.64990234375,2515.64990234375,48626
2022-01-04 15:15:00+05:30,2515.64990234375,2517.0,2508.10009765625,2513.550048828125,2513.550048828125,37915
2022-01-05 09:15:00+05:30,2515.85009765625,2528.800048828125,2482.0,2502.550048828125,2502.550048828125,0
2022-01-05 10:15:00+05:30,2502.89990234375,2514.0,2496.0,2502.14990234375,2502.14990234375,40935
2022-01-05 11:15:00+05:30,2502.14990234375,2540.0,2500.0,2531.800048828125,2531.800048828125,78984
2022-01-05 12:15:00+05:30,2530.25,2530.60009765625,2520.0,2523.0,2523.0,43299
2022-01-05 13:15:00+05:30,2521.89990234375,2523.949951171875,2511.199951171875,2515.5,2515.5,35327
2022-01-05 14:15:00+05:30,2515.5,2528.0,2510.0,2525.14990234375,2525.14990234375,56958
2022-01-05 15:15:00+05:30,2525.0,2528.0,2520.0,2520.0,2520.0,29624
2022-01-06 09:15:00+05:30,2500.0,2544.949951171875,2484.550048828125,2532.050048828125,2532.050048828125,0
2022-01-06 10:15:00+05:30,2531.85009765625,2532.0,2510.550048828125,2515.699951171875,2515.699951171875,73507
2022-01-06 11:15:00+05:30,2517.0,2520.0,2510.0,2516.0,2516.0,26723
2022-01-06 12:15:00+05:30,2516.0,2533.0,2512.0,2528.60009765625,2528.60009765625,35861
2022-01-06 13:15:00+05:30,2528.60009765625,2532.64990234375,2521.64990234375,2522.449951171875,2522.449951171875,28663
2022-01-06 14:15:00+05:30,2522.39990234375,2539.89990234375,2522.39990234375,2533.10009765625,2533.10009765625,63334
2022-01-06 15:15:00+05:30,2532.0,2537.89990234375,2530.199951171875,2531.0,2531.0,35453
2022-01-07 09:15:00+05:30,2553.949951171875,2555.0,2516.199951171875,2533.14990234375,2533.14990234375,0
2022-01-07 10:15:00+05:30,2533.199951171875,2540.949951171875,2520.0,2521.0,2521.0,51453
2022-01-07 11:15:00+05:30,2521.0,2534.550048828125,2520.0,2520.550048828125,2520.550048828125,32446
2022-01-07 12:15:00+05:30,2520.550048828125,2527.64990234375,2502.0,2519.75,2519.75,73611
2022-01-07 13:15:00+05:30,2519.75,2537.0,2515.14990234375,2520.800048828125,2520.800048828125,44361
2022-01-07 14:15:00+05:30,2520.550048828125,2538.0,2516.050048828125,2533.550048828125,2533.550048828125,54820
2022-01-07 15:15:00+05:30,2533.39990234375,2538.0,2527.0,2533.39990234375,2533.39990234375,28720
2022-01-10 09:15:00+05:30,2536.050048828125,2579.0,2535.050048828125,2552.050048828125,2552.050048828125,0
2022-01-10 10:15:00+05:30,2552.0,2579.60009765625,2548.0,2563.0,2563.0,143328
2022-01-10 11:15:00+05:30,2564.0,2577.85009765625,2560.550048828125,2576.949951171875,2576.949951171875,82033
2022-01-10 12:15:00+05:30,2574.449951171875,2587.0,2570.0,2576.949951171875,2576.949951171875,94364
2022-01-10 13:15:00+05:30,2577.0,2605.0,2575.050048828125,2600.0,2600.0,159223
2022-01-10 14:15:00+05:30,2600.0,2600.85009765625,2583.60009765625,2593.699951171875,2593.699951171875,116846
2022-01-10 15:15:00+05:30,2593.699951171875,2599.0,2591.949951171875,2592.0,2592.0,66171
2022-01-11 09:15:00+05:30,2604.949951171875,2619.35009765625,2565.0,2589.60009765625,2589.60009765625,0
2022-01-11 10:15:00+05:30,2589.5,2605.0,2582.60009765625,2598.0,2598.0,80947
2022-01-11 11:15:00+05:30,2598.699951171875,2601.949951171875,2587.0,2587.0,2587.0,51400
2022-01-11 12:15:00+05:30,2587.60009765625,2601.0,2586.0,2597.949951171875,2597.949951171875,38287
2022-01-11 13:15:00+05:30,2599.0,2599.0,2590.0,2590.050048828125,2590.050048828125,29687
2022-01-11 14:15:00+05:30,2590.050048828125,2593.14990234375,2573.0,2577.0,2577.0,74830
2022-01-11 15:15:00+05:30,2577.0,2577.300048828125,2570.0,2574.60009765625,2574.60009765625,40665
2022-01-12 09:15:00+05:30,2575.550048828125,2609.800048828125,2575.550048828125,2593.0,2593.0,0
2022-01-12 10:15:00+05:30,2593.0,2634.35009765625,2585.699951171875,2632.199951171875,2632.199951171875,190006
2022-01-12 11:15:00+05:30,2632.949951171875,2647.949951171875,2628.10009765625,2634.75,2634.75,243290
2022-01-12 12:15:00+05:30,2636.0,2645.050048828125,2632.5,2637.10009765625,2637.10009765625,90926
2022-01-12 13:15:00+05:30,2637.800048828125,2637.800048828125,2619.949951171875,2632.0,2632.0,98711
2022-01-12 14:15:00+05:30,2631.89990234375,2639.949951171875,2629.0,2635.0,2635.0,87571
2022-01-12 15:15:00+05:30,2635.0,2637.89990234375,2627.39990234375,2633.0,2633.0,53862
2022-01-13 09:15:00+05:30,2643.949951171875,2647.75,2610.64990234375,2618.0,2618.0,0
2022-01-13 10:15:00+05:30,2618.699951171875,2642.0,2617.0,2639.35009765625,2639.35009765625,81135
2022-01-13 11:15:00+05:30,2640.89990234375,2667.800048828125,2639.550048828125,2655.0,2655.0,153061
2022-01-13 12:15:00+05:30,2654.35009765625,2660.0,2645.0,2647.699951171875,2647.699951171875,63680
2022-01-13 13:15:00+05:30,2647.699951171875,2657.5,2641.0,2650.0,2650.0,52045
2022-01-13 14:15:00+05:30,2651.199951171875,2664.0,2640.25,2660.949951171875,2660.949951171875,106578
2022-01-13 15:15:00+05:30,2661.0,2662.89990234375,2650.0,2656.85009765625,2656.85009765625,45163
2022-01-14 09:15:00+05:30,2658.949951171875,2686.10009765625,2645.5,2668.14990234375,2668.14990234375,0
2022-01-14 10:15:00+05:30,2670.0,2670.0,2657.35009765625,2665.949951171875,2665.949951171875,32438
2022-01-14 11:15:00+05:30,2665.0,2665.050048828125,2655.0,2660.10009765625,2660.10009765625,30340
2022-01-14 12:15:00+05:30,2660.0,2673.0,2656.199951171875,2665.39990234375,2665.39990234375,40795
2022-01-14 13:15:00+05:30,2666.550048828125,2666.550048828125,2658.14990234375,2660.0,2660.0,20605
2022-01-14 14:15:00+05:30,2660.0,2669.0,2656.0,2663.89990234375,2663.89990234375,37655
2022-01-14 15:15:00+05:30,2663.10009765625,2664.0,2654.0,2655.0,2655.0,30083
2022-01-17 09:15:00+05:30,2664.75,2673.35009765625,2631.0,2640.0,2640.0,0
2022-01-17 10:15:00+05:30,2640.0,2654.0,2635.0,2645.0,2645.0,43407
2022-01-17 11:15:00+05:30,2643.60009765625,2650.0,2640.0,2642.300048828125,2642.300048828125,27474
2022-01-17 12:15:00+05:30,2642.300048828125,2649.300048828125,2637.199951171875,2647.0,2647.0,28724
2022-01-17 13:15:00+05:30,2647.0,2655.0,2645.5,2650.0,2650.0,35160
2022-01-17 14:15:00+05:30,2650.0,2672.75,2650.0,2659.949951171875,2659.949951171875,65024
2022-01-17 15:15:00+05:30,2659.85009765625,2664.0,2655.0,2659.89990234375,2659.89990234375,23885
2022-01-18 09:15:00+05:30,2658.949951171875,2678.0,2646.0,2651.0,2651.0,0
2022-01-18 10:15:00+05:30,2651.0,2674.39990234375,2632.64990234375,2673.5,2673.5,75747
2022-01-18 11:15:00+05:30,2674.39990234375,2690.0,2666.0,2677.0,2677.0,91416
2022-01-18 12:15:00+05:30,2677.25,2682.89990234375,2669.39990234375,2669.39990234375,2669.39990234375,30159
2022-01-18 13:15:00+05:30,2669.39990234375,2674.75,2652.39990234375,2660.550048828125,2660.550048828125,33413
2022-01-18 14:15:00+05:30,2660.0,2662.0,2571.75,2579.89990234375,2579.89990234375,120999
2022-01-18 15:15:00+05:30,2579.14990234375,2604.449951171875,2576.10009765625,2603.0,2603.0,38499
2022-01-19 09:15:00+05:30,2584.64990234375,2599.0,2536.0,2598.85009765625,2598.85009765625,0
2022-01-19 10:15:00+05:30,2597.300048828125,2603.89990234375,2574.0,2584.89990234375,2584.89990234375,44082
2022-01-19 11:15:00+05:30,2584.89990234375,2584.89990234375,2558.0,2559.39990234375,2559.39990234375,47746
2022-01-19 12:15:00+05:30,2560.800048828125,2562.75,2538.0,2555.0,2555.0,51700
2022-01-19 13:15:00+05:30,2555.0,2563.050048828125,2546.0,2561.14990234375,2561.14990234375,34458
2022-01-19 14:15:00+05:30,2562.0,2579.0,2560.949951171875,2570.85009765625,2570.85009765625,63633
2022-01-19 15:15:00+05:30,2570.85009765625,2577.050048828125,2558.5,2573.0,2573.0,26665
2022-01-20 09:15:00+05:30,2568.0,2595.0,2568.0,2578.5,2578.5,75057
2022-01-20 10:15:00+05:30,2578.10009765625,2601.39990234375,2576.0,2583.949951171875,2583.949951171875,56274
2022-01-20 11:15:00+05:30,2583.949951171875,2595.0,2578.10009765625,2594.0,2594.0,33806
2022-01-20 12:15:00+05:30,2593.0,2624.64990234375,2592.449951171875,2614.0,2614.0,92778
2022-01-20 13:15:00+05:30,2613.75,2638.300048828125,2604.0,2633.25,2633.25,72009
2022-01-20 14:15:00+05:30,2635.0,2648.0,2617.449951171875,2646.60009765625,2646.60009765625,111616
2022-01-20 15:15:00+05:30,2647.949951171875,2663.0,2646.300048828125,2661.949951171875,2661.949951171875,71437
2022-01-21 09:15:00+05:30,2653.0,2654.5,2610.0,2622.199951171875,2622.199951171875,152327
2022-01-21 10:15:00+05:30,2622.10009765625,2628.60009765625,2571.050048828125,2589.0,2589.0,117270
2022-01-21 11:15:00+05:30,2588.050048828125,2595.0,2578.0,2594.0,2594.0,39960
2022-01-21 12:15:00+05:30,2594.0,2599.5,2577.0,2582.300048828125,2582.300048828125,40056
2022-01-21 13:15:00+05:30,2582.300048828125,2583.800048828125,2544.800048828125,2545.550048828125,2545.550048828125,75623
2022-01-21 14:15:00+05:30,2547.0,2552.300048828125,2505.050048828125,2528.10009765625,2528.10009765625,176890
2022-01-21 15:15:00+05:30,2528.10009765625,2533.949951171875,2459.25,2499.0,2499.0,158628
