Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-03 09:15:00+05:30,1898.0,1926.9000244140625,1893.6500244140625,1925.0999755859375,1925.0999755859375,0
2022-01-03 10:15:00+05:30,1925.199951171875,1928.9000244140625,1916.699951171875,1921.699951171875,1921.699951171875,227514
2022-01-03 11:15:00+05:30,1921.699951171875,1922.949951171875,1918.050048828125,1919.5999755859375,1919.5999755859375,122103
2022-01-03 12:15:00+05:30,1919.6500244140625,1929.8499755859375,1917.800048828125,1925.800048828125,1925.800048828125,331508
2022-01-03 13:15:00+05:30,1925.800048828125,1934.9000244140625,1921.75,1932.699951171875,1932.699951171875,296754
2022-01-03 14:15:00+05:30,1932.699951171875,1937.0,1921.050048828125,1924.199951171875,1924.199951171875,308978
2022-01-03 15:15:00+05:30,1924.300048828125,1924.9000244140625,1918.3499755859375,1922.8499755859375,1922.8499755859375,184301
2022-01-04 09:15:00+05:30,1927.9000244140625,1934.0,1914.550048828125,1931.699951171875,1931.699951171875,0
2022-01-04 10:15:00+05:30,1931.699951171875,1943.0,1929.5,1931.0999755859375,1931.0999755859375,449409
2022-01-04 11:15:00+05:30,1931.0999755859375,1931.5,1921.0,1925.949951171875,1925.949951171875,213566
2022-01-04 12:15:00+05:30,1926.199951171875,1928.0,1922.3499755859375,1925.0,1925.0,154437
2022-01-04 13:15:00+05:30,1924.949951171875,1927.6500244140625,1915.4000244140625,1926.699951171875,1926.699951171875,172324
2022-01-04 14:15:00+05:30,1926.6500244140625,1938.0,1923.5999755859375,1938.0,1938.0,274068
2022-01-04 15:15:00+05:30,1937.800048828125,1942.0,1937.5,1937.5,1937.5,138031
2022-01-05 09:15:00+05:30,1941.5,1946.3499755859375,1928.800048828125,1936.75,1936.75,0
2022-01-05 10:15:00+05:30,1936.8499755859375,1937.449951171875,1927.800048828125,1930.949951171875,1930.949951171875,242505
2022-01-05 11:15:00+05:30,1930.949951171875,1940.5999755859375,1929.6500244140625,1934.75,1934.75,188696
2022-01-05 12:15:00+05:30,1934.949951171875,1941.9000244140625,1933.75,1940.75,1940.75,231890
2022-01-05 13:15:00+05:30,1941.0,1950.0,1936.550048828125,1944.9000244140625,1944.9000244140625,224095
2022-01-05 14:15:00+05:30,1945.25,1951.0,1944.050048828125,1950.5,1950.5,281903
2022-01-05 15:15:00+05:30,1950.5,1950.8499755859375,1943.5999755859375,1945.800048828125,1945.800048828125,112833
2022-01-06 09:15:00+05:30,1939.8499755859375,1952.3499755859375,1930.199951171875,1931.4000244140625,1931.4000244140625,0
2022-01-06 10:15:00+05:30,1931.550048828125,1938.3499755859375,1923.0,1924.0,1924.0,183523
2022-01-06 11:15:00+05:30,1924.199951171875,1928.9000244140625,1920.3499755859375,1925.4000244140625,1925.4000244140625,171584
2022-01-06 12:15:00+05:30,1925.4000244140625,1925.949951171875,1921.800048828125,1923.0,1923.0,105898
2022-01-06 13:15:00+05:30,1922.550048828125,1928.5999755859375,1920.6500244140625,1927.800048828125,1927.800048828125,112692
2022-01-06 14:15:00+05:30,1927.5999755859375,1933.5,1923.6500244140625,1923.9000244140625,1923.9000244140625,227727
2022-01-06 15:15:00+05:30,1923.9000244140625,1925.0,1921.9000244140625,1924.5,1924.5,93974
2022-01-07 09:15:00+05:30,1931.1500244140625,1934.9000244140625,1921.6500244140625,1926.800048828125,1926.800048828125,0
2022-01-07 10:15:00+05:30,1926.949951171875,1928.300048828125,1906.449951171875,1907.0,1907.0,246179
2022-01-07 11:15:00+05:30,1906.949951171875,1910.9000244140625,1901.3499755859375,1906.6500244140625,1906.6500244140625,199645
2022-01-07 12:15:00+05:30,1906.699951171875,1907.300048828125,1897.1500244140625,1902.25,1902.25,120270
2022-01-07 13:15:00+05:30,1902.300048828125,1906.0,1901.050048828125,1901.75,1901.75,91587
2022-01-07 14:15:00+05:30,1901.9000244140625,1906.0,1898.699951171875,1906.0,1906.0,242266
2022-01-07 15:15:00+05:30,1906.0,1907.4000244140625,1902.0,1904.25,1904.25,238495
2022-01-10 09:15:00+05:30,1910.0,1920.8499755859375,1907.25,1916.0,1916.0,0
2022-01-10 10:15:00+05:30,1916.0,1927.0,1915.0,1924.949951171875,1924.949951171875,223675
2022-01-10 11:15:00+05:30,1925.0,1925.1500244140625,1909.050048828125,1920.5999755859375,1920.5999755859375,287838
2022-01-10 12:15:00+05:30,1920.5999755859375,1934.6500244140625,1919.0,1930.8499755859375,1930.8499755859375,424048
2022-01-10 13:15:00+05:30,1930.9000244140625,1935.0,1925.199951171875,1934.25,1934.25,250437
2022-01-10 14:15:00+05:30,1934.25,1959.699951171875,1932.0,1953.0,1953.0,760906
2022-01-10 15:15:00+05:30,1952.949951171875,1954.25,1949.3499755859375,1953.0,1953.0,210923
2022-01-11 09:15:00+05:30,1950.0,1957.800048828125,1942.0,1944.550048828125,1944.550048828125,0
2022-01-11 10:15:00+05:30,1944.550048828125,1965.699951171875,1937.699951171875,1965.0999755859375,1965.0999755859375,638488
2022-01-11 11:15:00+05:30,1965.0999755859375,1968.0,1953.4000244140625,1957.199951171875,1957.199951171875,233607
2022-01-11 12:15:00+05:30,1957.0,1966.0,1955.5999755859375,1964.75,1964.75,277550
2022-01-11 13:15:00+05:30,1964.75,1970.0,1960.1500244140625,1967.0,1967.0,272959
2022-01-11 14:15:00+05:30,1967.0,1969.3499755859375,1950.550048828125,1961.449951171875,1961.449951171875,302764
2022-01-11 15:15:00+05:30,1962.0,1963.0,1956.8499755859375,1958.5999755859375,1958.5999755859375,102350
2022-01-12 09:15:00+05:30,1974.199951171875,1983.800048828125,1962.5,1964.9000244140625,1964.9000244140625,0
2022-01-12 10:15:00+05:30,1964.9000244140625,1974.800048828125,1960.699951171875,1969.75,1969.75,229282
2022-01-12 11:15:00+05:30,1969.75,1978.75,1965.1500244140625,1975.300048828125,1975.300048828125,150401
2022-01-12 12:15:00+05:30,1976.050048828125,1979.800048828125,1972.0,1976.5,1976.5,149177
2022-01-12 13:15:00+05:30,1976.9000244140625,1977.300048828125,1967.699951171875,1970.1500244140625,1970.1500244140625,143625
2022-01-12 14:15:00+05:30,1970.5,1978.1500244140625,1967.0999755859375,1975.9000244140625,1975.9000244140625,267727
2022-01-12 15:15:00+05:30,1975.9000244140625,1977.9000244140625,1967.449951171875,1974.199951171875,1974.199951171875,167059
2022-01-13 09:15:00+05:30,1975.949951171875,2004.949951171875,1975.5999755859375,1982.699951171875,1982.699951171875,0
2022-01-13 10:15:00+05:30,1982.0,1990.800048828125,1979.1500244140625,1988.75,1988.75,203450
2022-01-13 11:15:00+05:30,1988.8499755859375,1999.5,1988.0,1997.5,1997.5,171612
2022-01-13 12:15:00+05:30,1998.0,2004.9000244140625,1997.25,2000.0,2000.0,351708
2022-01-13 13:15:00+05:30,2000.0,2001.0,1995.0,1995.949951171875,1995.949951171875,186960
2022-01-13 14:15:00+05:30,1995.199951171875,2020.0,1991.5,2019.9000244140625,2019.9000244140625,464830
2022-01-13 15:15:00+05:30,2019.9000244140625,2027.75,2018.199951171875,2023.800048828125,2023.800048828125,350902
2022-01-14 09:15:00+05:30,2015.0,2040.5,2007.6500244140625,2039.0,2039.0,0
2022-01-14 10:15:00+05:30,2038.949951171875,2044.9000244140625,2030.050048828125,2030.5,2030.5,443408
2022-01-14 11:15:00+05:30,2030.5999755859375,2042.699951171875,2026.0999755859375,2042.5,2042.5,352925
2022-01-14 12:15:00+05:30,2042.5,2048.75,2040.0999755859375,2043.0,2043.0,393430
2022-01-14 13:15:00+05:30,2042.4000244140625,2049.949951171875,2042.4000244140625,2047.050048828125,2047.050048828125,393297
2022-01-14 14:15:00+05:30,2047.1500244140625,2048.699951171875,2043.300048828125,2045.199951171875,2045.199951171875,473117
2022-01-14 15:15:00+05:30,2045.3499755859375,2046.199951171875,2036.9000244140625,2044.75,2044.75,184521
2022-01-17 09:15:00+05:30,2045.0,2058.89990234375,2042.1500244140625,2051.39990234375,2051.39990234375,0
2022-01-17 10:15:00+05:30,2051.39990234375,2057.35009765625,2045.1500244140625,2052.89990234375,2052.89990234375,222424
2022-01-17 11:15:00+05:30,2052.89990234375,2053.89990234375,2047.75,2048.25,2048.25,140225
2022-01-17 12:15:00+05:30,2049.14990234375,2061.14990234375,2047.0,2056.89990234375,2056.89990234375,268881
